ItemID,CategoryNameAr,CategoryNameEn,SubCategoryNameAr,SubCategoryNameEn,SubSubCategoryNameAr,SubSubCategoryNameEn,BrandName,Price,NameAr,NameEn,BarCode,DescriptionTextAr,DescriptionTextEn,KeyFeaturesEn,HowtoUseEn,isVisible,imageUrl
76131,مكياج,MAKEUP,مكياج العيون,EYE MAKEUP,اقلام العيون & اقلام حواجب,EYE AND EYEBROW PENCILS,MIYO,11.95,MIYO MYSTICK EYE STICK NO 03 Retrigrade,MIYO MYSTICK EYE STICK NO 03 Retrigrade,3.70E+12,,"Experience the future of eye makeup with the MIYO Mystick Eye Stick No. 03 Retrigrade. This automatic pen delivers a creamy, vegan eyeshadow in a convenient stick form. With its unique retrograde shade, it adds a captivating twist to your everyday look. Glide effortlessly over your eyelid for optimal blending time before setting without leaving streaks","1. Creamy, vegan formula for easy application and blending
2. Unique retrograde shade adds a captivating twist to your makeup routine
3. Automatic pen for convenient and mess-free application
4. Optimal blending time before setting without leaving streaks
5. Discover a new era of makeup with this innovative eyeshadow pencil",Simply twist the pen to reveal the eyeshadow and glide it across your eyelid. Blend with your fingertips or a brush for a seamless finish.,1,https://d3slxmaa2mql88.cloudfront.net/76131.jpg
76390,مكياج,MAKEUP,اطقم مكياج,PALETTES MAKEUP,طقم للشفاه,LIPS PALETTES,MIYO,7.95,MIYO LIP CONTOUR SCRIBER no 10 ,MIYO LIP CONTOUR SCRIBER no 10 ,3.70E+12,,"Experience precision and control with the MIYO Lip Contour Scriber No. 10, your secret weapon for perfect lip liner application. Unlike traditional pencils that can be too thick or waxy, this innovative scriber offers a fine, precise tip for effortless, long-lasting lines. Its creamy formula glides on smoothly, ensuring your lipstick stays in place all day. With its sleek design and wide color range, it's no wonder the MIYO Lip Contour Scriber No. 10 is loved by makeup artists and beauty enthusiasts alike.","1. Precise fine tip for effortless application
2. Creamy formula glides on smoothly and stays put all day
3. Wide color range to match any lipstick shade
4. Sleek, easy-to-use design with twist-up mechanism
5. Cruelty-free and vegan-friendly","Simply twist up the scriber to reveal the tip, then trace along your lip line for a perfect outline. For a fuller pout, use the tip to fill in your lips before applying lipstick or gloss.",1,https://d3slxmaa2mql88.cloudfront.net/76390.jpg
76565,مكياج,MAKEUP,مكياج العيون,EYE MAKEUP,اقلام العيون & اقلام حواجب,EYE AND EYEBROW PENCILS,MIYO,10.95,Miyo INSTA KISS POCKET APRICOT PIE,MIYO INSTA KISS POCKET APRICOT PIE,5.91E+12,,"Experience the perfect blend of convenience and radiant color with the MIYO Insta Kiss Pocket Apricot Pie! This compact, portable eyeshadow palette is inspired by the sun-kissed hues of a ripe apricot pie, offering you a warm, inviting glow for any occasion. Crafted with high-pigment, long-lasting shadows that blend effortlessly, it's your secret weapon for creating stunning looks on-the-go.","1. **Compact & Portable Design**: Slip it into your pocket or clutch for effortless touch-ups anytime, anywhere.
2. **High-Pigment Shadows**: Rich, vibrant colors that last all day without creasing or fading.
3. **Smooth, Blendable Texture**: Effortlessly create stunning looks with minimal fallout.
4. **Warm Apricot Hues**: Inspired by the golden tones of a ripe apricot pie for a universally flattering glow.
5. **Cruelty-Free & Vegan Formula**: Enjoy peace of mind knowing your beauty routine is kind to both you and the planet.","Simply swipe your brush across the smooth, velvety texture of the Insta Kiss Pocket Apricot Pie and apply to your lids. Blend outwards for a seamless, natural finish or intensify the color by applying with a dampened brush.",1,https://d3slxmaa2mql88.cloudfront.net/76565.jpg
76566,مكياج,MAKEUP,مكياج العيون,EYE MAKEUP,اقلام العيون & اقلام حواجب,EYE AND EYEBROW PENCILS,MIYO,10.95,Miyo INSTA KISS POCKET Caramel Fudge,MIYO INSTA KISS POCKET Caramel Fudge,5.91E+12,,"Indulge in the perfect blend of decadence and convenience with MIYO's Insta Kiss Pocket Caramel Fudge! This vegan, pocket-sized balm is your new secret weapon for luscious lips on-the-go. With its rich caramel fudge flavor and creamy texture, it's like having a little piece of heaven in your purse or pocket. Say goodbye to dry lips and hello to kissable softness!","1. **Vegan & Cruelty-Free**: Enjoy guilt-free indulgence knowing that no animals were harmed in the making of our lip balm.
2. **Pocket-Sized Convenience**: Slip this compact, lightweight tube into your pocket or purse for luscious lips anytime, anywhere.
3. **Rich Caramel Fudge Flavor**: Experience the perfect balance of sweet and creamy caramel fudge goodness with every application.
4. **Creamy Texture & Instant Moisture**: Our unique formula melts into your lips, providing immediate relief from dryness and leaving them soft and supple.
5. **Mess-Free Application**: No more sticky fingers or stained clothes – Insta Kiss Pocket applies smoothly and cleanly for a hassle-free experience.","Simply apply Insta Kiss Pocket Caramel Fudge as a balm over your lips for instant moisture and a subtle, delicious flavor. No need to worry about sticky residue or messy application – this compact wonder is perfect for touch-ups throughout the day.",1,https://d3slxmaa2mql88.cloudfront.net/76566.jpg
77420,مكياج,MAKEUP,مكياج الشفاه,LIPS MAKEUP,ملمع الشفاه,LIPGLOSS,MIYO,9.95,MIYO ONE LUV GLOSS 1,MIYO ONE LUV GLOSS 1,3.70E+12,,"Experience the perfect blend of style and care with MIYO's ONE LUV GLOSS 1, a high-shine lip gloss that's not just about looks but also about loving your lips! This long-lasting, non-sticky formula is infused with nourishing ingredients like vitamin E and jojoba oil to keep your lips soft and smooth. Say goodbye to dryness and hello to a stunning, mirror-like shine that'll make you fall in love with your lips all over again.","1. High-Shine Finish: Achieve a mirror-like shine that'll make your lips the center of attention
2. Non-Sticky Formula: No more sticky lips! ONE LUV GLOSS 1 dries down to a smooth, comfortable finish
3. Long-Lasting Color: Enjoy long-lasting color and shine that won't fade or feather throughout the day
4. Nourishing Ingredients: Vitamin E and jojoba oil keep your lips soft, smooth, and hydrated
5. Cruelty-Free & Vegan: Love your lips without harming any animals","Simply glide ONE LUV GLOSS 1 onto your lips for instant, high-shine color. For a more intense look, layer it over your favorite lipstick or use it alone for a stunning, natural glow.",1,https://d3slxmaa2mql88.cloudfront.net/77420.jpg
77421,مكياج,MAKEUP,مكياج الشفاه,LIPS MAKEUP,ملمع الشفاه,LIPGLOSS,MIYO,9.95,MIYO ONE LUV GLOSS 2,MIYO ONE LUV GLOSS 2,3.70E+12,,"Experience the perfect blend of luxury and care with MIYO's ONE LUV GLOSS 2, a rich, moisturizing lip gloss that leaves your lips irresistibly shiny and protected. Enriched with magnolia extract, vitamin E, sunflower, and sesame oils, it's like giving your lips a spa treatment while amplifying their natural beauty. Unlike competitors like Fenty Beauty's Gloss Bomb or NYX Professional Makeup's Lip Gloss, ONE LUV GLOSS 2 offers a unique, luxurious feel that lasts all day.","1. Luxurious, rich consistency that glides on smoothly
2. Enriched with nourishing oils and extracts for moisturized lips
3. Provides full coverage and enhances lip volume
4. Long-lasting shine that doesn't feather or bleed
5. Cruelty-free and formulated without parabens, sulfates, or phthalates","Simply apply the lip gloss directly onto your lips using the doe-foot applicator for even coverage. For a more intense look, layer it over your favorite lipstick or use it alone for a stunning natural shine.",1,https://d3slxmaa2mql88.cloudfront.net/77421.jpg
77422,مكياج,MAKEUP,مكياج الشفاه,LIPS MAKEUP,ملمع الشفاه,LIPGLOSS,MIYO,9.95,MIYO ONE LUV GLOSS 3,MIYO ONE LUV GLOSS 3,3.70E+12,,"Experience the perfect blend of color and care with MIYO's ONE LUV GLOSS 3, a highly pigmented lip gloss that combines stunning shine with nourishing ingredients. This cruelty-free formula glides on smoothly, delivering intense color payoff in just one swipe. Unlike other lip products that can feel sticky or heavy, ONE LUV GLOSS 3 offers a lightweight, non-sticky finish that keeps your lips looking and feeling fabulous all day long.","1. **Highly Pigmented**: Achieve intense color payoff with just one swipe.
2. **Nourishing Formula**: Enriched with vitamin E and jojoba oil to keep lips soft and hydrated.
3. **Cruelty-Free & Vegan**: No animal testing or animal-derived ingredients, making it a guilt-free choice
4. **Lightweight & Non-Sticky**: Enjoy a comfortable, non-sticky wear that lasts all day.
5. **Wide Range of Shades**: Available in 15 stunning shades to suit every mood and occasion","Simply apply directly to your lips from the tube for a stunning, high-shine look. For added precision, use the built-in applicator to outline your lip line first before filling in the rest of your lip",1,https://d3slxmaa2mql88.cloudfront.net/77422.jpg
77423,مكياج,MAKEUP,مكياج الشفاه,LIPS MAKEUP,ملمع الشفاه,LIPGLOSS,MIYO,9.95,MIYO ONE LUV GLOSS 4,MIYO ONE LUV GLOSS 4,3.70E+12,,"Experience the perfect blend of luxury and care with MIYO's ONE LUV GLOSS 4, a high-shine lip gloss that's as nourishing as it is stunning. Infused with silk and aloe extract, this non-sticky formula glides on smoothly, ensuring it won't settle into pores or wrinkles while delivering an airbrushed look. Unlike competitors like Outstanding Lip Gloss no. 30 Jelly Love, ONE LUV GLOSS 4 offers a liquid balm formula that's lighter and more comfortable on the lips. Available in four universally flattering shades, it's perfect for all skin types.","1. Silk and aloe extract infused formula for non-sticky, airbrushed wear
2. Liquid balm texture that's lighter and more comfortable than traditional lip glosses
3. Available in four universally flattering shades suitable for all skin types
4. Vitamin E and almond oil enriched to nourish and protect lips
5. Cruelty-free and formulated without parabens, sulfates, or phthalates","Simply apply ONE LUV GLOSS 4 directly onto your lips using the doe-foot applicator. For a more intense color payoff, layer it over your favorite lipstick or use it alone for a natural, glossy finish.",1,https://d3slxmaa2mql88.cloudfront.net/77423.jpg
77424,مكياج,MAKEUP,مكياج الشفاه,LIPS MAKEUP,ملمع الشفاه,LIPGLOSS,MIYO,9.95,MIYO ONE LUV GLOSS 5,MIYO ONE LUV GLOSS 5,3.70E+12,,"Experience the perfect blend of color and care with MIYO's ONE LUV GLOSS 5, a revolutionary liquid lipstick that combines intense pigmentation with a luxurious, non-drying formula. This long-lasting, semi-matte finish lipstick in 'Peony Fusion' offers a stunning pop of color that stays put throughout the day. Infused with nourishing ingredients like Vitamin E and Jojoba Oil, it keeps your lips soft and hydrated even after hours of wear","1. Intense, long-lasting color with semi-matte finish
2. Non-drying formula enriched with Vitamin E and Jojoba Oil for hydration
3. Highly pigmented, thin layer application provides strong color without drying the lips
4. Cruelty-free and vegan-friendly formula
5. Ideal for all skin tones, especially those who prefer a bold, matte lip look","Apply directly from the tube for full coverage or blend with your fingertips for a more subtle look. For best results, apply over lip primer and set with translucent powder.",1,https://d3slxmaa2mql88.cloudfront.net/77424.jpg
77483,مكياج,MAKEUP,مكياج العيون,EYE MAKEUP,قلم تحديد العيون,EYELINER,MIYO,12.95,MIYO Flow Master Pen Eyeliner No.01,MIYO Flow Master Pen Eyeliner No.01,3.70E+12,,"Experience effortless, precise eyeliner application with the MIYO Flow Master Pen Eyeliner No.01. This revolutionary pen features a fine-tip felt nib that glides smoothly across your lid for flawless lines every time. Its waterproof, smudge-resistant formula ensures your look stays put all day. Like its competitors, such as the Kat Von D Tattoo Liner and the Stila Stay All Day Waterproof Liquid Eye Liner, it offers long-lasting wear, but unlike them, it's infused with nourishing ingredients like vitamin E to care for your lashline.","1. Fine-tip felt nib for precise application
2. Waterproof, smudge-resistant formula for long-lasting wear
3. Vitamin E-infused for lashline care
4. Easy-to-use twist mechanism for effortless product dispensing
5. Suitable for all skin types","Simply twist the pen to dispense the perfect amount of product. Apply directly onto your lid, using short strokes for a thin line or longer strokes for thicker lines. For a winged look, start at the outer corner and work your way inwards.",1,https://d3slxmaa2mql88.cloudfront.net/77483.jpg
77484,مكياج,MAKEUP,مكياج العيون,EYE MAKEUP,قلم تحديد العيون,EYELINER,MIYO,12.95,MIYO Flow Master Pen Eyeliner No.02,MIYO Flow Master Pen Eyeliner No.02,3.70E+12,,"Experience effortless, long-lasting eyeliner with the MIYO Flow Master Pen Eyeliner No.02. This precision pen glides smoothly across your lid, creating stunning lines that stay put all day. Unlike traditional gel eyeliners, its innovative water-based formula ensures no smudging or fading. Perfect for those seeking a high-end eyeliner experience without the hefty price tag, this pen is a must-have for makeup enthusiasts and beginners alike.","1. Water-based formula for smudge-free, all-day wear
2. Precision pen tip for easy application and control
3. Innovative design allows for quick product dispensing
4. Suitable for both beginners and makeup enthusiasts
5. Affordable luxury: high-end performance at a reasonable price","Simply twist the bottom of the pen to dispense product, then apply directly onto your lid. For a more intense look, layer multiple strokes or use the fine tip to create thin lines.",1,https://d3slxmaa2mql88.cloudfront.net/77484.jpg
